Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,Neighborhood,HouseStyle,GarageType,ExterQual,KitchenQual,CentralAir,LotFrontage,MasVnrArea,SalePrice
800,6261,1,4,1907,2016,1193,809,1067,1861,3,1,2,7,0,0,0,263,36,0,Gilbert,1Story,Detchd,Fa,Gd,Y,45.12683160915083,0.0,40052.0
801,8310,8,8,1968,2000,1058,934,688,1628,3,0,5,10,1,0,0,0,0,0,SawyerW,SLvl,Attchd,TA,TA,Y,96.64019704093008,366.0,238002.0
802,7510,7,7,1989,2006,1272,1471,0,1486,1,0,5,7,1,3,846,0,160,0,NWAmes,1Story,BuiltIn,Gd,TA,Y,41.25327691851787,0.0,225375.0
803,15975,7,9,1979,1985,1127,1433,0,1427,3,0,4,9,2,0,0,24,129,0,Timber,1Story,Attchd,TA,Fa,Y,,0.0,171192.0
804,9687,3,5,1935,1999,789,892,0,908,1,1,5,7,2,2,526,0,82,0,Gilbert,1Story,Attchd,Gd,Gd,Y,50.60639920745207,119.0,112109.0
805,13530,4,4,1927,1927,1357,1090,49,1123,1,1,5,8,1,0,0,0,0,0,Sawyer,1Story,Detchd,TA,TA,Y,,212.0,221792.0
806,4943,10,8,2017,2020,800,946,0,964,3,0,1,6,1,2,565,98,0,0,SawyerW,1Story,Attchd,Fa,TA,Y,115.88382895218274,0.0,259144.0
807,9964,9,9,1992,1995,0,2248,0,2236,1,0,4,7,0,3,754,0,0,0,OldTown,2Story,Detchd,TA,Gd,Y,62.2918246761231,182.0,261237.0
808,12782,6,7,1946,1972,1101,1255,0,1241,1,0,2,6,1,0,0,196,106,0,SawyerW,1Story,Detchd,Gd,Gd,Y,110.43035953660863,0.0,220259.0
809,9254,5,7,1975,2017,828,830,1396,2225,2,0,2,7,0,2,590,108,27,0,CollgCr,SLvl,BuiltIn,Gd,Gd,Y,68.41301072412257,338.0,284119.0
810,13714,3,5,2000,2000,1202,1652,0,1641,1,1,3,7,2,3,960,219,0,0,Edwards,2Story,,Ex,TA,Y,68.08368548211234,477.0,177089.0
811,7281,9,4,1929,1956,1849,1665,0,1670,2,0,4,8,0,0,0,0,0,0,Crawfor,2Story,Attchd,Gd,Gd,Y,50.50631299693099,493.0,321126.0
812,15736,5,1,1922,1976,1861,1830,1018,2831,2,1,1,3,2,1,271,207,0,0,NWAmes,1Story,Detchd,Gd,Gd,Y,,0.0,261442.0
813,22461,5,7,1915,2014,983,1943,0,1960,2,0,3,7,1,0,0,81,0,0,NWAmes,2Story,BuiltIn,TA,TA,Y,59.09664803867262,383.0,206270.0
814,7745,4,1,1913,1972,719,1418,255,1676,2,1,3,5,1,0,0,0,0,0,OldTown,2Story,Detchd,TA,TA,Y,111.91345532387376,363.0,183003.0
815,7493,4,1,1973,1978,1283,1017,0,1010,3,1,2,4,1,0,0,185,0,0,Crawfor,1Story,Attchd,TA,Fa,Y,56.18893457506035,445.0,204912.0
816,16016,1,5,1970,1985,901,1073,0,1053,3,0,5,7,0,1,296,0,0,0,Mitchel,SLvl,BuiltIn,Ex,Gd,Y,59.98339097934,432.0,195424.0
817,16845,7,9,2008,2009,1206,1039,0,1035,1,1,1,3,2,2,602,0,0,0,NAmes,1Story,Attchd,Gd,Fa,Y,92.08700303460085,483.0,211610.0
818,7265,9,6,1951,2006,785,996,418,1417,1,1,4,6,2,2,616,0,40,0,NAmes,1Story,Attchd,Gd,Gd,Y,67.61349899459252,339.0,209823.0
819,7569,3,3,1936,1948,1150,1621,771,2398,1,1,3,6,2,1,237,0,66,0,Edwards,2Story,,Gd,Gd,N,76.34538157434095,437.0,190018.0
820,8000,2,3,1928,1983,725,1150,0,1136,3,0,1,3,2,0,0,215,0,0,Edwards,2Story,Attchd,Gd,Fa,Y,41.201969447783355,245.0,136069.0
821,5230,3,7,1966,1983,1523,1519,0,1507,2,1,2,7,2,0,0,100,85,0,BrkSide,1Story,Attchd,Gd,TA,Y,72.42448028561866,393.0,161488.0
822,6201,1,6,1914,1967,814,1407,352,1773,3,1,3,5,0,0,0,0,0,0,Crawfor,1.5Fin,Attchd,TA,Gd,Y,78.16348129672996,407.0,196180.0
823,5992,6,9,1999,2011,1314,732,0,723,3,0,3,6,2,2,499,0,38,338,SawyerW,2Story,Attchd,TA,TA,Y,107.93449984353609,251.0,246106.0
824,6587,7,6,1946,1988,544,497,0,497,1,0,2,7,1,2,545,10,24,0,Gilbert,2Story,Attchd,TA,TA,Y,59.47461920231659,224.0,132411.0
825,8831,2,5,1945,1983,1362,680,572,1234,1,1,2,7,2,1,295,0,59,0,Somerst,1Story,Attchd,TA,TA,Y,,156.0,134268.0
826,9834,8,7,1951,2011,663,987,660,1641,1,1,2,5,1,3,623,249,116,0,Gilbert,SFoyer,Detchd,Gd,TA,Y,96.62486269337742,0.0,184789.0
827,16650,6,1,1918,1959,1154,1201,639,1840,2,0,1,6,0,1,243,0,85,0,SawyerW,1Story,Attchd,TA,TA,Y,70.93773689729,93.0,242531.0
828,6006,4,7,1976,1992,1459,903,0,892,2,0,1,4,0,2,501,0,113,0,NridgHt,2Story,Attchd,Gd,TA,Y,,0.0,153626.0
829,13276,5,3,2005,2019,970,1417,0,1429,3,1,1,5,1,0,0,0,0,0,NridgHt,1Story,Attchd,Gd,TA,Y,124.96201434436007,364.0,134569.0
830,8220,8,9,1920,1937,638,949,0,934,2,1,5,9,2,0,0,0,188,0,SawyerW,1.5Fin,Attchd,Gd,TA,Y,70.6508793880396,0.0,200725.0
831,8779,3,6,1963,1985,1248,1247,0,1228,1,0,3,5,0,0,0,0,83,0,Timber,1Story,Attchd,Gd,TA,N,99.11986370820844,0.0,141304.0
832,11730,3,9,1936,1989,713,1194,0,1202,2,0,1,3,0,0,0,124,154,0,SawyerW,1Story,Attchd,TA,Gd,Y,,494.0,174122.0
833,5715,4,5,1926,1955,888,1809,0,1828,2,1,5,7,0,3,705,0,0,0,NWAmes,1.5Fin,Detchd,Fa,Ex,Y,88.86382053988412,0.0,172950.0
834,10435,1,7,1954,2011,1156,779,635,1426,2,1,3,5,2,1,289,0,0,0,Gilbert,1Story,Detchd,TA,Gd,Y,85.51027656742603,184.0,144846.0
835,9571,9,4,2015,2018,1594,1989,0,1972,2,0,1,4,1,1,244,0,0,0,Sawyer,1Story,,Gd,TA,Y,93.46298492361137,386.0,349690.0
836,10905,8,7,1928,1994,1060,924,1489,2396,1,1,2,6,1,2,422,0,51,0,CollgCr,2Story,Detchd,TA,Gd,Y,92.00640355144654,279.0,305301.0
837,10053,8,1,1919,1989,1059,640,0,648,1,1,4,7,2,1,303,158,47,639,Sawyer,1.5Fin,Detchd,TA,Gd,Y,68.45408124811325,402.0,251187.0
838,23911,10,7,1924,1941,1345,1067,0,1083,3,1,1,6,0,3,920,0,0,0,NWAmes,1Story,Attchd,TA,Gd,Y,57.76850322323941,229.0,289845.0
839,6938,6,8,1969,2010,1070,2381,769,3149,3,1,4,9,2,3,906,0,0,0,Edwards,1Story,BuiltIn,TA,Ex,Y,79.3582627876432,,262824.0
840,7241,7,5,1962,1968,1304,1490,0,1492,3,0,1,6,2,3,682,262,130,0,Somerst,SFoyer,Attchd,TA,TA,Y,38.03191869963895,264.0,191169.0
841,6979,6,2,1935,1974,1481,1379,551,1927,2,0,2,7,1,0,0,216,117,0,Somerst,2Story,Detchd,TA,Gd,Y,83.60968783016546,0.0,128812.0
842,7171,9,5,1901,1970,918,1452,0,1456,2,1,4,9,2,2,607,0,154,0,CollgCr,1Story,Attchd,TA,Gd,Y,86.40932703402164,351.0,289410.0
843,6939,3,6,1921,2006,0,857,684,1521,1,1,5,9,2,3,954,90,167,0,Somerst,1.5Fin,Detchd,Gd,TA,Y,66.06512171329936,76.0,91367.0
844,14408,3,2,1995,2020,722,1273,0,1267,3,1,2,5,0,1,305,16,0,0,NWAmes,2Story,,Gd,TA,Y,70.97197086028599,81.0,168954.0
845,15806,3,6,1915,1979,1533,1150,816,1979,1,1,4,9,0,1,318,124,134,218,Edwards,1Story,,TA,Ex,N,90.06090118684796,427.0,205685.0
846,7127,10,6,1917,1984,1036,1837,904,2740,3,0,4,6,1,1,322,0,126,0,SawyerW,1Story,Attchd,TA,Gd,Y,86.43723674654532,180.0,287250.0
847,6419,3,1,1968,2013,914,1108,451,1575,3,1,2,6,0,3,852,0,36,0,OldTown,1Story,Attchd,Gd,Fa,Y,90.38936141041378,341.0,220428.0
848,10813,9,1,1953,2001,1516,1006,748,1760,3,1,2,4,2,3,899,238,0,0,Timber,SLvl,BuiltIn,Fa,Gd,Y,87.09406517538017,195.0,194846.0
849,7180,4,3,1999,2018,1009,707,436,1144,2,0,2,6,2,1,319,0,0,0,NridgHt,1Story,Detchd,Gd,Fa,Y,72.33867589281492,59.0,86434.0
850,11535,7,3,1929,1957,212,1203,0,1187,3,0,3,7,2,3,886,0,0,0,Sawyer,1Story,Detchd,Gd,Gd,Y,,0.0,227621.0
851,9712,9,4,1944,1964,447,1261,493,1767,3,1,5,7,1,1,327,142,94,0,Mitchel,SLvl,BuiltIn,Gd,Gd,N,79.29121160050639,60.0,272350.0
852,4883,7,2,1918,2007,1217,693,936,1647,2,0,1,3,0,0,0,243,0,0,Mitchel,1Story,Detchd,Fa,Gd,Y,101.97684754936584,134.0,226558.0
853,16630,9,9,1986,1999,1023,1322,156,1460,3,0,4,9,2,3,764,0,77,150,SawyerW,2Story,,Gd,Gd,Y,75.814033092602,427.0,293175.0
854,18367,3,7,1933,1941,1631,1238,0,1234,2,1,1,3,0,0,0,171,81,0,Gilbert,1Story,Detchd,TA,TA,Y,98.71348856197207,0.0,110915.0
855,7008,4,7,1912,1958,756,1535,0,1538,2,1,2,5,0,0,0,0,144,0,Gilbert,2Story,Detchd,Gd,Fa,Y,25.27951419369242,0.0,110722.0
856,7668,8,6,1942,2017,926,1610,0,1613,1,0,5,9,0,3,698,76,18,0,Mitchel,1Story,Detchd,TA,Fa,Y,77.07546330695705,38.0,232783.0
857,10040,6,3,1961,2002,696,1185,0,1167,2,1,5,9,0,1,283,48,94,0,Somerst,1Story,BuiltIn,TA,TA,Y,,252.0,136272.0
858,10237,5,6,2017,2019,841,756,784,1526,2,0,3,8,1,2,559,0,0,0,BrkSide,2Story,Detchd,Gd,TA,Y,,377.0,146088.0
859,11654,4,8,1992,2015,293,834,547,1385,2,0,2,6,1,0,0,282,116,0,Gilbert,2Story,Detchd,TA,TA,Y,36.66551488258078,442.0,105467.0
860,20011,8,8,1999,2017,895,1819,0,1801,3,0,4,6,1,3,900,0,35,0,NWAmes,2Story,,TA,TA,Y,80.14905374751815,0.0,263244.0
861,8343,1,9,1921,1990,1029,1212,0,1206,1,1,3,7,2,0,0,31,14,0,CollgCr,2Story,Detchd,Ex,Gd,Y,72.35685527673753,232.0,213195.0
862,6507,9,1,1951,1970,995,1813,0,1821,3,1,2,6,2,1,260,157,190,0,SawyerW,2Story,Attchd,TA,Gd,Y,87.39026482961921,353.0,249320.0
863,5157,1,1,1951,1977,1909,1339,0,1347,2,0,3,5,2,3,1023,17,156,0,BrkSide,2Story,Detchd,Gd,TA,Y,21.0,388.0,119302.0
864,6685,8,3,2010,2015,1783,1436,572,1997,2,0,1,3,1,2,631,62,59,0,OldTown,2Story,Detchd,Gd,TA,Y,93.52710282409787,0.0,302029.0
865,8837,4,3,1935,2006,749,1506,500,2017,1,1,2,6,0,3,891,127,183,0,NAmes,2Story,Attchd,TA,TA,Y,93.68947882324434,216.0,130694.0
866,18358,9,8,1972,1972,232,685,796,1483,1,0,4,7,1,0,0,15,167,0,Edwards,2Story,Detchd,TA,TA,Y,39.56829131849224,0.0,224166.0
867,7280,5,1,2002,2018,1010,1266,0,1284,2,0,4,6,2,3,981,0,143,0,CollgCr,2Story,BuiltIn,Gd,TA,Y,,13.0,239259.0
868,9793,3,2,2014,2014,1200,679,1082,1749,2,1,2,5,2,3,1052,0,160,0,Gilbert,1Story,Detchd,Ex,TA,Y,109.38899741737418,0.0,136505.0
869,8896,9,2,1918,1941,705,1041,0,1057,3,1,3,6,0,0,0,136,88,0,Mitchel,1Story,BuiltIn,TA,Fa,Y,40.659780154751616,15.0,225124.0
870,14405,9,3,1937,1983,725,1393,625,2037,2,1,5,10,1,2,562,0,15,0,NAmes,1Story,Detchd,TA,Gd,Y,72.36816067699628,218.0,199944.0
871,24606,4,6,1969,1975,1683,760,0,753,3,1,2,5,0,1,259,178,157,0,Sawyer,SLvl,,Gd,TA,Y,,0.0,231537.0
872,7241,4,1,2015,2017,946,1362,0,1345,1,0,4,9,1,3,644,228,0,0,SawyerW,1.5Fin,Attchd,TA,TA,Y,,0.0,193449.0
873,7363,8,2,2010,2015,1314,580,0,579,3,1,1,4,2,2,515,0,193,0,Gilbert,2Story,Attchd,Ex,TA,Y,62.739124773707665,406.0,195858.0
874,13597,2,1,1978,2012,677,1584,0,1591,2,1,4,9,0,1,346,71,103,0,NWAmes,1Story,Attchd,Gd,TA,Y,,0.0,140793.0
875,11763,9,5,1956,2017,1027,897,0,890,3,0,5,7,0,0,0,82,0,0,Crawfor,1Story,Detchd,TA,Gd,Y,51.08056285780479,0.0,255519.0
876,18745,6,7,1919,1948,915,759,0,772,3,0,4,8,1,2,498,135,0,0,Gilbert,SLvl,Attchd,TA,Gd,Y,110.23056681664693,430.0,112731.0
877,11311,9,8,1908,2000,779,604,0,596,1,0,5,9,1,2,513,0,0,0,SawyerW,SLvl,Attchd,Gd,TA,Y,78.10805832652856,0.0,199635.0
878,7756,8,1,1931,1952,1512,929,0,939,3,1,2,7,1,3,1096,0,0,0,NridgHt,1Story,Detchd,TA,Ex,Y,52.58973477569172,318.0,155540.0
879,11341,7,7,1903,1977,494,425,0,437,2,0,4,6,2,0,0,118,17,0,Somerst,1.5Fin,Attchd,Gd,TA,N,70.99268328243761,0.0,98359.0
880,13953,1,5,1949,1977,1170,941,0,959,3,1,3,8,1,3,754,17,4,0,Timber,1Story,Detchd,TA,Gd,Y,37.80388752002768,7.0,121894.0
881,12434,3,1,1981,2021,907,1567,0,1574,3,0,3,8,2,0,0,0,0,0,Sawyer,1Story,BuiltIn,Gd,TA,Y,79.42116885635974,282.0,237900.0
882,10969,2,3,1904,1945,1215,1078,0,1082,3,1,4,6,1,1,225,0,0,0,Sawyer,1.5Fin,BuiltIn,Gd,Gd,Y,65.7702621310316,0.0,210048.0
883,13720,5,7,1919,2016,913,702,301,1014,2,0,4,7,1,3,775,137,0,0,SawyerW,2Story,,Gd,TA,Y,60.62340419430044,39.0,198402.0
884,14295,5,1,1986,1986,1396,1235,691,1914,3,1,1,4,2,0,0,61,0,0,NWAmes,1.5Fin,Detchd,TA,Fa,Y,38.185739983591716,411.0,219559.0
885,15566,5,7,1974,2004,674,1202,0,1209,2,1,4,6,1,0,0,70,11,585,Crawfor,1Story,Attchd,Gd,TA,Y,68.21963765891088,0.0,205107.0
886,11608,4,5,1936,1965,1513,1893,0,1903,3,0,1,6,2,2,666,0,11,0,Gilbert,1Story,CarPort,Ex,TA,Y,74.51284461617887,0.0,202303.0
887,8376,5,1,1921,1938,1038,1450,0,1446,1,0,1,5,2,3,699,0,0,0,NAmes,1Story,CarPort,Ex,TA,Y,39.85257579199328,316.0,168916.0
888,9496,3,1,1957,1973,518,1266,896,2164,1,1,1,6,1,3,822,60,0,0,NWAmes,1Story,Attchd,TA,Gd,Y,,165.0,186540.0
889,14510,1,1,1967,2004,1322,1493,0,1485,1,0,1,4,1,1,244,268,0,0,OldTown,2Story,Attchd,Gd,Gd,Y,76.11416951021762,0.0,158689.0
890,6458,5,9,1992,2005,970,1098,0,1087,2,1,2,4,0,0,0,0,0,0,NWAmes,1Story,Attchd,TA,Gd,Y,51.33711628116494,127.0,220485.0
891,10378,9,3,1943,2021,366,1121,605,1721,2,1,3,5,1,2,486,0,177,0,NridgHt,1Story,Attchd,Gd,TA,Y,67.90064103298305,363.0,142086.0
892,7651,9,5,1933,1988,1182,1780,0,1765,2,1,1,3,0,0,0,0,3,0,Timber,1Story,Detchd,TA,Gd,Y,,151.0,150873.0
893,9058,4,9,1976,1997,1452,528,0,518,3,0,3,6,1,0,0,42,0,0,Crawfor,1.5Fin,Detchd,Fa,TA,Y,100.13210211842313,411.0,228970.0
894,14933,3,6,1941,2007,1562,1517,879,2378,2,1,1,6,2,0,0,0,2,0,Mitchel,2Story,Attchd,TA,Gd,Y,,424.0,240848.0
895,9666,1,9,1908,1963,898,1107,0,1114,2,1,3,5,2,3,769,0,143,0,OldTown,2Story,Detchd,TA,TA,Y,109.60502783886643,0.0,192291.0
896,9123,2,8,2005,2016,1108,1039,0,1033,2,1,4,8,0,0,0,14,13,0,NWAmes,1Story,,TA,TA,Y,,0.0,152307.0
897,5198,8,8,1994,1995,1070,939,710,1641,2,1,4,6,1,1,247,0,63,0,Timber,1Story,Detchd,TA,TA,Y,54.37946657250671,468.0,196351.0
898,12070,1,1,1906,1940,1645,1208,1205,2409,1,0,3,8,0,2,540,0,119,0,NridgHt,1Story,Attchd,Gd,Gd,Y,,409.0,113920.0
899,11593,8,9,1967,2016,725,1133,0,1119,3,0,1,4,1,2,701,0,0,0,NridgHt,1Story,Detchd,TA,Gd,Y,94.00153916632715,2.0,146582.0
900,21275,7,6,1918,1918,864,992,1362,2361,1,1,2,6,1,0,0,0,67,0,NridgHt,1Story,Detchd,TA,Gd,Y,,250.0,151611.0
901,7917,8,9,2005,2010,716,882,310,1209,3,0,3,7,2,2,694,111,58,0,CollgCr,1Story,CarPort,Gd,Ex,Y,97.78000927245618,76.0,313798.0
902,9775,6,3,1993,1997,470,425,690,1107,3,0,5,7,0,0,0,50,0,0,BrkSide,2Story,Attchd,Gd,TA,Y,38.82192080851492,0.0,88583.0
903,9894,9,3,1930,1994,1149,874,0,870,1,1,2,7,2,3,901,97,118,0,Edwards,SFoyer,,Fa,Gd,Y,54.8379631897222,219.0,244493.0
904,16831,3,6,1934,1984,1690,955,0,949,2,0,5,7,2,2,614,0,0,0,SawyerW,1Story,Detchd,TA,Ex,Y,52.43795494332994,,241093.0
905,8620,10,9,1956,1956,970,1207,0,1222,1,0,3,7,2,3,881,55,74,0,Sawyer,1.5Fin,Detchd,Gd,TA,Y,97.24537909963678,0.0,295396.0
906,10012,4,7,1984,2010,697,1895,486,2388,3,0,1,3,0,3,719,0,0,0,Crawfor,1Story,BuiltIn,TA,TA,Y,85.4168811750231,347.0,261111.0
907,11420,6,3,1960,1980,1124,915,0,909,3,0,5,10,1,1,289,145,100,0,CollgCr,2Story,Attchd,Gd,Gd,N,25.361526888435513,378.0,188661.0
908,9649,8,3,1930,1982,1285,760,1126,1876,2,0,3,6,1,1,259,0,153,0,Mitchel,2Story,Detchd,Gd,Ex,Y,,0.0,311025.0
909,7490,5,2,1982,1997,987,878,820,1708,1,0,2,6,0,2,482,0,0,0,Edwards,SLvl,Attchd,TA,Gd,Y,91.10750201360364,0.0,185170.0
910,9678,3,9,1994,2005,1611,1208,0,1191,3,1,1,6,1,0,0,0,0,0,SawyerW,1Story,Attchd,TA,TA,Y,94.49759609093384,0.0,241731.0
911,13759,6,3,1952,2012,725,1373,495,1882,1,0,5,7,0,0,0,0,129,0,Sawyer,1Story,Detchd,TA,TA,Y,,266.0,199810.0
912,5939,4,5,1931,1984,935,1426,0,1439,2,1,3,7,0,0,0,0,0,0,Crawfor,1Story,Attchd,TA,TA,Y,73.9760496191311,0.0,198407.0
913,9444,9,9,1965,2004,1168,1464,0,1470,2,1,1,3,1,0,0,282,143,0,OldTown,1Story,Attchd,TA,Gd,Y,49.52591808655636,167.0,279899.0
914,6767,3,8,1958,1983,1207,1518,656,2163,3,1,1,3,2,1,276,25,0,0,Crawfor,SLvl,BuiltIn,Gd,TA,Y,,259.0,257244.0
915,14443,4,2,2015,2022,1068,1044,0,1053,2,0,4,7,0,0,0,159,56,0,Gilbert,1.5Fin,Detchd,TA,Gd,Y,43.66767496150419,417.0,101818.0
916,4869,7,3,1909,2000,538,1930,0,1929,3,0,1,3,0,0,0,0,150,0,Crawfor,1.5Fin,Attchd,Gd,TA,Y,34.55036775885354,192.0,229546.0
917,7161,7,2,1901,1965,1985,1015,0,1023,3,1,3,5,0,3,885,81,150,0,CollgCr,2Story,Detchd,Gd,TA,Y,,0.0,266425.0
918,10413,4,8,1965,2000,955,1191,463,1662,2,1,2,7,0,0,0,0,20,0,Sawyer,SLvl,Attchd,TA,Gd,Y,,9.0,203299.0
919,16750,6,6,1959,1968,1094,1642,0,1644,2,1,4,6,1,0,0,104,102,0,Sawyer,1Story,Attchd,Gd,Gd,Y,85.91796273481414,0.0,241855.0
920,8722,3,6,1987,2003,1296,1365,775,2140,1,0,3,6,1,1,236,0,152,0,Crawfor,1Story,,TA,TA,Y,80.6591034968711,326.0,245012.0
921,7171,6,9,1916,1974,795,300,0,289,1,0,3,5,0,2,569,0,57,0,Mitchel,1.5Fin,Attchd,Gd,Gd,Y,107.57093612394857,0.0,186350.0
922,19005,2,8,1995,2017,1072,1152,366,1509,3,0,3,5,2,3,1011,0,36,0,NAmes,1Story,,Ex,Gd,Y,78.9000733541752,447.0,171058.0
923,5018,8,4,1915,1921,779,1477,0,1486,1,1,5,7,1,3,860,0,176,0,OldTown,1Story,Attchd,Gd,TA,Y,93.3162238470437,0.0,229889.0
924,3716,2,4,1915,1958,1216,639,497,1148,3,0,5,9,2,2,493,216,0,0,Timber,1Story,BuiltIn,TA,TA,Y,51.270130592192885,21.0,143165.0
925,10678,7,9,1945,1997,939,1435,557,1989,2,0,2,5,2,3,1017,54,155,0,CollgCr,2Story,BuiltIn,Gd,TA,Y,85.65505783653929,311.0,281787.0
926,7325,9,1,1938,2008,1157,1298,0,1291,2,1,3,7,0,0,0,0,0,0,NridgHt,2Story,,TA,Gd,Y,63.91484224885656,0.0,147484.0
927,5952,1,2,2016,2019,631,1599,0,1600,1,0,5,8,1,0,0,158,0,0,NridgHt,1Story,Attchd,TA,Gd,Y,59.13242614760055,192.0,105318.0
928,11888,8,2,1930,2008,718,887,0,887,3,1,5,8,0,2,619,0,0,0,Edwards,1.5Fin,CarPort,Gd,Gd,Y,,91.0,207339.0
929,9872,7,6,2006,2007,503,1528,0,1508,3,0,5,10,0,1,234,0,0,491,Crawfor,1.5Fin,,TA,TA,Y,,0.0,231090.0
930,7146,6,4,1987,1990,765,1210,497,1701,1,1,2,6,2,1,305,0,187,0,Crawfor,SLvl,Attchd,Gd,Gd,Y,69.84863119775538,140.0,252271.0
931,5366,6,3,1900,1977,20,1821,0,1836,3,0,2,5,2,3,1006,110,189,0,Sawyer,2Story,Detchd,Fa,TA,Y,52.6548560697299,256.0,204462.0
932,12695,6,3,1910,1987,927,2208,0,2209,3,1,3,6,2,1,260,0,194,0,OldTown,1.5Fin,Attchd,Gd,Ex,Y,84.91776016197831,37.0,249597.0
933,11615,9,3,2018,2020,836,1734,283,2028,2,0,4,9,0,1,202,77,102,0,Timber,1.5Fin,Detchd,Gd,Ex,Y,60.321012171137724,246.0,194801.0
934,8606,2,6,1984,1985,1110,1332,0,1344,3,1,3,7,0,1,294,75,0,0,NWAmes,1Story,Detchd,Gd,TA,Y,52.43416103896372,0.0,140275.0
935,18744,1,8,1903,1912,1067,2031,0,2049,3,1,5,7,0,1,281,274,170,0,Somerst,1Story,Attchd,TA,Fa,Y,133.8477539656801,441.0,125354.0
936,5836,6,7,1970,2019,1552,1379,0,1381,3,0,5,10,0,1,218,196,88,0,Timber,2Story,BuiltIn,TA,TA,Y,43.407005904119714,408.0,196674.0
937,4864,10,4,1925,2005,2087,804,0,785,1,0,1,4,0,1,304,218,0,0,Mitchel,1Story,Attchd,TA,Fa,N,111.03235750623139,0.0,297003.0
938,6790,8,4,2010,2014,1505,1135,0,1116,1,1,3,7,0,1,301,62,104,0,Timber,1Story,,TA,Gd,Y,52.17150271618667,0.0,197237.0
939,8793,3,2,1949,1960,868,1439,875,2331,1,0,5,8,0,3,664,0,179,0,CollgCr,2Story,Attchd,Gd,Ex,Y,83.77207813781298,0.0,226265.0
940,9870,10,1,1911,1980,852,1463,829,2300,3,1,5,10,0,0,0,232,68,282,NWAmes,1Story,Detchd,TA,Gd,Y,67.76473438439197,440.0,251700.0
941,8131,1,9,1994,2015,1397,722,0,704,3,1,4,9,1,1,310,0,0,0,NAmes,1Story,Attchd,TA,TA,Y,86.2011034912447,36.0,162417.0
942,10309,9,2,1980,2011,376,734,1160,1912,1,0,1,5,1,0,0,164,0,0,BrkSide,2Story,Attchd,TA,Gd,Y,39.59642022830978,184.0,132948.0
943,5428,1,8,1996,2004,923,1020,618,1624,1,0,3,8,1,2,625,193,24,0,Sawyer,1.5Fin,BuiltIn,Gd,Gd,Y,36.910556978781386,97.0,218628.0
944,15954,3,9,1974,1993,954,1353,1303,2671,3,0,2,7,1,0,0,0,120,181,Gilbert,1.5Fin,Attchd,TA,Ex,Y,86.8727447064484,317.0,154519.0
945,8665,8,4,1991,1991,1283,1401,0,1409,3,1,3,5,0,2,673,0,34,0,Crawfor,2Story,Detchd,TA,TA,Y,,0.0,294591.0
946,14001,3,8,1995,2016,1295,1203,619,1838,2,1,3,6,0,3,765,286,188,0,NAmes,2Story,,Gd,Gd,Y,44.29016897714556,0.0,212461.0
947,10271,4,9,1964,2010,752,832,0,847,1,0,4,6,2,0,0,55,0,0,Timber,1Story,Attchd,TA,Gd,Y,68.02615583979012,450.0,115034.0
948,10750,8,5,1946,2003,884,1810,0,1812,3,1,3,5,2,2,541,159,105,0,Edwards,1Story,BuiltIn,TA,Gd,Y,,190.0,223821.0
949,11247,1,7,1991,1996,1228,742,914,1651,1,1,4,8,1,0,0,148,127,0,OldTown,1Story,Attchd,TA,Gd,Y,44.33274213782008,337.0,164030.0
950,10711,6,4,1952,1969,730,1644,0,1654,1,0,4,9,2,3,736,0,0,0,NridgHt,1.5Fin,Attchd,Gd,TA,N,60.95671069531684,0.0,144372.0
951,11580,1,1,2005,2010,1532,1430,0,1443,1,1,5,8,1,0,0,0,0,0,NridgHt,2Story,Attchd,Gd,TA,Y,21.940407373061753,0.0,152414.0
952,15239,1,3,1970,2014,1293,1636,0,1616,2,1,2,5,0,2,603,138,0,0,Gilbert,1.5Fin,,Gd,Gd,Y,39.180310898110974,200.0,154297.0
953,9687,8,5,1901,1997,1118,981,0,978,3,1,4,7,0,1,269,0,28,0,Timber,1.5Fin,Attchd,TA,TA,Y,99.48293418707141,0.0,179148.0
954,11891,4,3,2005,2017,1206,1095,132,1246,3,0,1,6,2,1,170,186,37,0,SawyerW,1Story,CarPort,Fa,Ex,Y,91.05205456070124,188.0,246286.0
955,8639,1,7,1923,1929,863,1170,0,1164,1,0,1,4,0,1,283,0,196,0,Timber,2Story,,TA,TA,Y,,257.0,105844.0
956,15931,10,9,1903,1981,799,968,535,1499,3,1,2,5,0,3,978,0,0,0,SawyerW,1Story,Attchd,TA,TA,Y,83.08425515304839,154.0,265037.0
957,6832,7,6,2007,2018,880,1235,0,1224,2,0,4,9,1,1,227,0,18,0,Crawfor,1Story,Detchd,Ex,Fa,Y,,431.0,261772.0
958,18404,5,1,1918,1944,1249,1750,0,1749,1,1,2,6,2,3,754,260,0,0,Sawyer,2Story,BuiltIn,TA,TA,Y,,486.0,234842.0
959,8812,5,7,1925,1950,1130,657,0,642,2,0,5,8,0,1,297,0,0,0,NridgHt,SFoyer,,Gd,Gd,Y,,318.0,108020.0
960,5052,1,3,1974,2006,880,900,818,1705,2,1,1,6,2,3,532,11,43,0,Edwards,1.5Fin,Attchd,TA,TA,Y,79.08393399034941,227.0,161619.0
